scenario_id,attacker,defender,att_avg_threat,att_avg_tech_gen,att_modern_pct,att_avg_stealth,att_avg_ew,att_fighter_count,att_sam_count,att_uav_count,att_military_budget,att_aircraft_count,att_zone,dfn_avg_threat,dfn_avg_tech_gen,dfn_modern_pct,dfn_avg_stealth,dfn_avg_ew,dfn_fighter_count,dfn_sam_count,dfn_uav_count,dfn_military_budget,dfn_aircraft_count,dfn_zone,threat_ratio,tech_ratio,number_ratio,budget_ratio,outcome,attacker_win_probability
NAV_0626,India,Japan,6.97,4.94,85.92,8.72,7.28,92,37,35,24.52,55,Maritime,8.34,4.19,83.38,7.2,6.81,96,61,18,293.81,65,Maritime,0.836,1.179,0.846,0.083,1,0.577
NAV_0627,UK,Australia,7.5,4.1,70.32,8.84,7.57,94,68,34,286.21,22,Maritime,7.17,4.04,88.99,5.27,7.98,84,15,9,184.36,77,Maritime,1.046,1.015,0.286,1.552,0,0.492
NAV_0628,UK,China,6.7,4.02,73.29,5.78,7.34,46,10,6,21.32,25,Maritime,7.32,4.46,60.26,8.33,8.65,116,16,48,48.88,109,Maritime,0.915,0.901,0.229,0.436,1,0.643
NAV_0629,India,UK,7.19,4.31,65.4,8.49,8.82,21,42,47,95.32,87,Maritime,8.92,4.79,69.63,7.06,8.7,104,58,16,153.3,48,Maritime,0.806,0.9,1.812,0.622,1,0.589
NAV_0630,Australia,USA,8.73,4.43,60.23,4.47,8.77,93,74,34,100.76,102,Maritime,8.87,5.24,91.79,5.23,7.98,98,22,22,96.47,28,Maritime,0.984,0.845,3.643,1.044,1,0.687
NAV_0631,USA,Australia,8.3,5.18,86.2,3.64,6.67,29,60,21,102.34,47,Maritime,8.46,4.1,77.73,5.72,7.92,106,17,32,218.21,45,Maritime,0.981,1.263,1.044,0.469,0,0.297
NAV_0632,USA,India,7.65,4.71,81.14,3.63,7.73,32,62,38,214.79,37,Maritime,6.8,4.2,61.78,5.23,7.11,92,58,30,252.5,26,Maritime,1.125,1.121,1.423,0.851,0,0.342
NAV_0633,India,France,9.03,5.24,72.96,3.48,7.51,76,42,49,188.36,80,Maritime,9.14,5.06,89.88,6.38,9.4,95,29,31,48.93,98,Maritime,0.988,1.036,0.816,3.85,0,0.407
NAV_0634,China,UK,6.82,5.34,88.73,3.09,8.33,58,48,48,280.27,69,Maritime,6.24,4.33,80.88,8.21,8.67,41,74,16,123.27,114,Maritime,1.093,1.233,0.605,2.274,0,0.397
NAV_0635,China,UK,6.34,4.0,86.08,4.43,9.17,28,10,33,268.3,41,Maritime,8.32,4.26,83.97,8.28,6.08,46,66,11,36.5,14,Maritime,0.762,0.939,2.929,7.351,0,0.325
NAV_0636,Australia,Japan,6.25,5.05,60.22,8.45,8.46,75,31,23,218.99,48,Maritime,9.42,5.13,64.06,3.75,8.5,52,15,22,136.04,78,Maritime,0.663,0.984,0.615,1.61,0,0.379
NAV_0637,Japan,UK,6.45,4.79,69.67,5.8,8.42,97,33,22,151.68,69,Maritime,8.77,4.89,85.7,7.32,6.64,70,14,19,161.73,89,Maritime,0.735,0.98,0.775,0.938,1,0.616
NAV_0638,China,France,9.06,4.28,86.97,4.86,6.43,58,53,30,127.47,103,Maritime,7.67,5.42,71.81,6.88,8.51,76,51,21,54.46,109,Maritime,1.181,0.79,0.945,2.341,0,0.378
NAV_0639,India,USA,6.08,4.28,63.17,5.98,8.09,99,70,28,296.03,76,Maritime,7.38,4.68,89.24,4.63,8.06,72,28,11,111.69,105,Maritime,0.824,0.915,0.724,2.65,1,0.556
NAV_0640,France,Japan,8.61,4.24,85.55,5.71,6.06,82,19,16,235.66,78,Maritime,6.21,5.37,78.58,5.3,7.59,51,42,13,44.62,115,Maritime,1.386,0.79,0.678,5.281,0,0.394
NAV_0641,Japan,Russia,7.63,5.27,62.7,8.17,7.57,98,39,30,231.4,28,Maritime,7.89,5.4,91.64,7.94,7.82,31,56,48,95.58,39,Maritime,0.967,0.976,0.718,2.421,1,0.608
NAV_0642,France,USA,7.75,5.42,73.84,6.21,6.47,86,45,38,191.99,110,Maritime,6.58,4.32,73.02,5.45,7.28,107,52,41,52.54,46,Maritime,1.178,1.255,2.391,3.654,1,0.525
NAV_0643,UK,China,6.85,5.15,91.66,5.22,8.47,109,47,24,69.51,75,Maritime,6.53,5.49,81.69,5.73,8.73,115,64,32,138.24,56,Maritime,1.049,0.938,1.339,0.503,0,0.385
NAV_0644,Japan,USA,8.21,4.4,64.94,8.24,9.09,81,42,31,104.13,36,Maritime,6.28,4.57,78.26,5.85,8.39,67,51,13,41.3,18,Maritime,1.307,0.963,2.0,2.521,0,0.457
NAV_0645,India,Japan,8.74,5.05,78.38,6.7,8.37,91,79,9,260.36,66,Maritime,8.97,5.47,93.54,3.04,9.43,42,32,37,148.63,109,Maritime,0.974,0.923,0.606,1.752,0,0.496
NAV_0646,USA,Russia,8.87,4.03,94.34,6.05,8.48,33,46,24,179.77,12,Maritime,7.02,5.04,75.19,3.61,6.63,38,62,27,67.5,24,Maritime,1.264,0.8,0.5,2.663,0,0.46
NAV_0647,Australia,UK,8.04,4.02,61.62,6.04,9.11,104,38,13,117.19,52,Maritime,7.56,4.31,94.24,7.08,8.16,73,27,45,257.01,112,Maritime,1.063,0.933,0.464,0.456,1,0.681
NAV_0648,Japan,USA,8.8,4.22,77.95,8.42,7.3,56,62,16,191.89,67,Maritime,7.18,4.39,69.37,4.31,7.32,104,48,9,214.31,57,Maritime,1.226,0.961,1.175,0.895,1,0.614
NAV_0649,France,Australia,7.18,5.4,93.04,4.68,9.4,39,30,40,205.9,26,Maritime,7.87,4.98,82.5,8.12,8.49,57,18,7,90.93,111,Maritime,0.912,1.084,0.234,2.264,0,0.477
NAV_0650,China,UK,6.22,4.48,68.95,8.68,6.37,38,10,35,113.94,110,Maritime,6.21,4.71,79.69,4.5,6.58,29,62,9,208.06,87,Maritime,1.002,0.951,1.264,0.548,1,0.595
NAV_0651,Russia,China,8.02,4.13,78.58,3.06,6.61,57,34,22,96.11,37,Maritime,8.66,4.51,68.2,7.17,8.76,36,69,26,177.94,13,Maritime,0.926,0.916,2.846,0.54,1,0.564
NAV_0652,India,France,8.7,5.1,77.12,6.56,6.16,44,15,36,226.1,83,Maritime,7.42,4.41,61.31,6.45,8.28,84,41,27,97.54,48,Maritime,1.173,1.156,1.729,2.318,0,0.465
NAV_0653,USA,India,7.85,4.78,61.77,8.81,7.07,118,52,43,138.28,73,Maritime,6.53,5.27,66.88,8.23,6.32,70,78,49,222.36,83,Maritime,1.202,0.907,0.88,0.622,1,0.651
NAV_0654,Japan,UK,7.95,5.47,93.46,5.3,8.2,48,55,13,274.35,32,Maritime,8.16,5.18,75.87,7.71,7.47,34,51,19,67.62,108,Maritime,0.974,1.056,0.296,4.057,1,0.527
NAV_0655,France,USA,6.29,4.98,88.44,6.08,8.79,57,60,49,135.85,98,Maritime,7.89,5.04,61.58,7.59,7.66,58,48,39,154.49,35,Maritime,0.797,0.988,2.8,0.879,1,0.641
NAV_0656,Russia,USA,6.6,4.54,61.22,5.36,7.87,74,78,6,66.76,110,Maritime,6.99,4.65,90.42,7.41,6.63,57,50,31,223.33,84,Maritime,0.944,0.976,1.31,0.299,1,0.596
NAV_0657,USA,China,8.74,5.04,64.57,5.99,7.74,83,46,48,69.64,12,Maritime,6.6,5.37,94.15,4.29,7.99,64,58,24,220.51,40,Maritime,1.324,0.939,0.3,0.316,1,0.644
NAV_0658,Russia,India,7.34,4.94,79.14,5.15,6.35,21,71,33,58.01,43,Maritime,9.14,4.54,74.12,6.55,9.48,38,57,48,201.01,39,Maritime,0.803,1.088,1.103,0.289,1,0.52
NAV_0659,India,Russia,8.73,5.34,67.19,7.02,7.4,74,63,6,258.7,106,Maritime,7.81,4.61,71.27,6.78,8.07,98,26,22,282.53,107,Maritime,1.118,1.158,0.991,0.916,1,0.644
NAV_0660,Russia,USA,6.05,5.16,69.74,6.89,7.83,71,76,19,147.96,10,Maritime,9.14,4.79,91.2,3.26,6.81,34,52,47,186.98,31,Maritime,0.662,1.077,0.323,0.791,0,0.291
NAV_0661,USA,France,7.92,5.0,73.05,3.6,7.45,76,33,18,246.74,21,Maritime,8.86,4.34,92.09,7.26,8.65,66,55,36,106.89,36,Maritime,0.894,1.152,0.583,2.308,0,0.439
NAV_0662,USA,India,6.58,4.94,81.84,4.9,7.59,119,25,23,274.84,47,Maritime,8.59,4.88,84.78,4.43,9.26,109,52,27,111.17,50,Maritime,0.766,1.012,0.94,2.472,0,0.467
NAV_0663,Russia,USA,8.09,5.2,84.49,4.99,7.54,114,58,26,252.49,82,Maritime,8.76,4.96,73.93,4.58,8.64,64,65,48,64.77,82,Maritime,0.924,1.048,1.0,3.898,0,0.437
NAV_0664,China,Japan,6.67,4.33,71.46,3.6,6.26,44,53,45,299.69,78,Maritime,8.71,4.69,86.37,8.91,6.41,45,70,41,58.69,45,Maritime,0.766,0.923,1.733,5.106,0,0.344
NAV_0665,UK,China,7.41,5.45,68.8,8.93,6.75,42,21,10,261.11,75,Maritime,7.08,5.29,81.83,4.12,6.58,31,30,25,225.2,65,Maritime,1.047,1.03,1.154,1.159,1,0.685
NAV_0666,France,Japan,8.92,4.59,71.46,8.36,8.47,105,59,19,108.05,95,Maritime,6.97,4.72,71.52,4.22,8.46,63,31,21,39.23,40,Maritime,1.28,0.972,2.375,2.754,1,0.588
NAV_0667,USA,Russia,8.46,4.7,61.28,7.31,6.13,26,21,41,274.02,108,Maritime,7.52,5.37,94.64,7.65,7.98,68,75,11,78.75,42,Maritime,1.125,0.875,2.571,3.48,1,0.64
NAV_0668,Japan,China,6.14,5.4,67.99,8.13,7.09,76,26,35,287.91,74,Maritime,7.58,4.36,78.3,3.25,8.43,83,52,43,185.49,47,Maritime,0.81,1.239,1.574,1.552,0,0.494
NAV_0669,USA,Japan,9.2,5.38,77.5,8.15,6.14,109,65,15,28.6,47,Maritime,7.12,4.93,87.94,7.32,8.56,79,32,48,118.58,52,Maritime,1.292,1.091,0.904,0.241,0,0.39
NAV_0670,USA,Australia,7.61,4.1,92.35,6.51,8.42,47,52,39,125.42,84,Maritime,7.55,4.83,62.34,5.84,6.25,96,49,44,179.17,11,Maritime,1.008,0.849,7.636,0.7,1,0.643
NAV_0671,France,Australia,8.78,4.9,77.67,6.47,9.18,64,27,21,192.38,107,Maritime,6.2,4.53,67.9,3.52,7.48,107,66,16,66.63,81,Maritime,1.416,1.082,1.321,2.887,0,0.424
NAV_0672,China,Australia,6.83,4.89,87.59,3.8,7.41,80,77,49,68.14,47,Maritime,9.48,4.61,71.32,8.81,9.17,85,17,40,193.52,89,Maritime,0.72,1.061,0.528,0.352,1,0.595
NAV_0673,Australia,France,8.03,4.38,72.51,5.08,7.97,64,77,42,162.09,85,Maritime,7.31,4.97,87.77,6.91,7.89,32,44,33,279.29,58,Maritime,1.098,0.881,1.466,0.58,1,0.591
NAV_0674,India,China,7.4,4.79,73.92,8.14,8.59,90,40,38,56.62,101,Maritime,6.43,5.05,88.11,6.72,6.12,61,44,17,181.83,117,Maritime,1.151,0.949,0.863,0.311,0,0.382
NAV_0675,UK,Russia,8.13,5.3,86.14,5.46,7.31,110,40,33,65.2,31,Maritime,6.31,4.03,92.7,3.76,6.58,110,53,23,162.76,14,Maritime,1.288,1.315,2.214,0.401,1,0.527
NAV_0676,Australia,India,9.05,5.31,75.78,4.77,7.36,96,43,39,236.73,49,Maritime,8.23,5.1,88.41,5.54,6.08,22,11,31,168.31,53,Maritime,1.1,1.041,0.925,1.407,0,0.416
NAV_0677,Japan,Australia,6.3,5.37,65.07,3.93,8.11,29,57,24,159.48,65,Maritime,6.25,4.45,73.03,6.25,7.41,34,72,27,277.76,117,Maritime,1.008,1.207,0.556,0.574,0,0.329
NAV_0678,UK,India,6.91,4.1,69.04,7.0,7.56,119,13,8,290.83,27,Maritime,6.99,4.37,91.74,5.02,8.13,69,30,10,50.09,32,Maritime,0.989,0.938,0.844,5.806,1,0.629
NAV_0679,India,Japan,6.78,5.22,66.2,3.45,8.15,46,30,48,259.26,91,Maritime,9.19,4.58,92.84,3.56,9.01,97,41,32,134.68,85,Maritime,0.738,1.14,1.071,1.925,0,0.378
NAV_0680,India,Japan,6.91,5.19,84.43,6.94,9.35,104,67,32,260.26,34,Maritime,6.68,5.04,62.26,7.8,6.81,49,35,31,244.48,59,Maritime,1.034,1.03,0.576,1.065,1,0.63
NAV_0681,USA,India,8.04,4.15,78.02,4.34,6.97,49,58,17,282.48,50,Maritime,7.02,4.41,68.16,8.31,9.04,96,61,45,99.24,31,Maritime,1.145,0.941,1.613,2.846,1,0.72
NAV_0682,France,USA,6.98,5.37,94.98,7.73,8.84,67,29,40,275.49,87,Maritime,9.38,5.03,63.84,3.59,7.75,118,52,6,104.32,69,Maritime,0.744,1.068,1.261,2.641,0,0.329
NAV_0683,Japan,France,8.16,4.71,64.5,8.08,6.31,38,39,45,35.98,117,Maritime,8.53,4.2,89.79,5.77,7.97,58,11,22,54.98,76,Maritime,0.957,1.121,1.539,0.654,1,0.662
NAV_0684,Russia,Japan,6.82,4.9,78.93,3.06,7.65,59,21,36,49.4,19,Maritime,6.59,4.97,92.52,4.3,6.49,23,60,40,108.51,97,Maritime,1.035,0.986,0.196,0.455,1,0.517
NAV_0685,India,USA,7.27,4.46,80.86,4.25,7.33,54,72,28,246.68,38,Maritime,7.92,4.59,73.17,6.39,9.37,64,12,15,112.9,57,Maritime,0.918,0.972,0.667,2.185,1,0.538
NAV_0686,Japan,UK,6.06,4.54,60.68,4.93,7.91,98,34,17,162.11,66,Maritime,6.72,4.23,70.44,3.87,8.58,83,48,30,86.13,38,Maritime,0.902,1.073,1.737,1.882,1,0.627
NAV_0687,Australia,USA,8.16,5.06,75.51,7.6,8.67,83,48,9,57.57,96,Maritime,8.72,4.04,87.76,3.25,9.31,76,14,9,293.19,12,Maritime,0.936,1.252,8.0,0.196,1,0.512
NAV_0688,UK,France,8.34,4.14,64.25,4.72,6.14,106,50,48,185.05,106,Maritime,9.37,4.67,75.69,7.2,7.72,58,10,45,267.15,90,Maritime,0.89,0.887,1.178,0.693,0,0.485
NAV_0689,China,Russia,7.65,4.13,81.38,6.8,8.04,107,26,38,194.04,11,Maritime,7.65,4.35,87.88,5.84,8.84,109,55,42,286.94,104,Maritime,1.0,0.949,0.106,0.676,0,0.408
NAV_0690,Russia,Australia,8.22,4.89,64.77,8.17,7.72,38,42,16,71.69,13,Maritime,6.63,4.77,85.09,3.89,8.63,112,59,49,297.88,27,Maritime,1.24,1.025,0.481,0.241,1,0.527
NAV_0691,China,Japan,9.01,5.42,79.57,4.11,7.87,69,33,28,162.2,110,Maritime,6.92,4.57,70.95,5.91,8.22,85,25,43,203.71,34,Maritime,1.302,1.186,3.235,0.796,0,0.369
NAV_0692,India,France,8.06,4.29,61.47,7.96,7.84,80,12,13,258.95,13,Maritime,6.3,4.7,69.46,8.41,7.52,61,20,30,281.18,87,Maritime,1.279,0.913,0.149,0.921,1,0.659
NAV_0693,USA,Australia,9.22,5.12,67.08,6.25,8.53,63,41,21,133.84,118,Maritime,8.18,5.4,68.86,3.38,7.51,31,38,31,297.49,111,Maritime,1.127,0.948,1.063,0.45,1,0.637
NAV_0694,Japan,UK,7.52,5.48,66.3,7.88,7.17,38,56,41,194.23,23,Maritime,9.06,5.01,60.94,4.0,6.48,55,32,12,149.08,109,Maritime,0.83,1.094,0.211,1.303,1,0.551
NAV_0695,USA,UK,7.77,4.38,77.78,8.8,6.47,22,78,20,252.09,64,Maritime,6.73,5.47,71.39,6.61,7.42,25,79,36,39.06,74,Maritime,1.155,0.801,0.865,6.454,1,0.516
NAV_0696,China,Australia,6.27,5.19,60.29,6.14,8.17,93,49,36,208.5,68,Maritime,6.07,4.11,66.26,3.43,7.34,80,71,23,194.17,84,Maritime,1.033,1.263,0.81,1.074,1,0.593
NAV_0697,USA,France,9.23,5.45,88.58,3.63,6.25,27,59,43,147.75,66,Maritime,7.61,4.72,85.45,8.06,8.8,84,29,47,278.05,92,Maritime,1.213,1.155,0.717,0.531,1,0.505
NAV_0698,USA,Japan,7.44,4.27,85.92,4.27,8.32,112,24,8,219.74,74,Maritime,6.45,4.48,92.07,6.73,8.28,82,57,44,183.05,66,Maritime,1.153,0.953,1.121,1.2,1,0.537
NAV_0699,China,USA,6.12,4.1,66.49,7.29,6.53,72,13,45,230.9,67,Maritime,6.42,4.34,77.54,6.05,7.67,92,46,18,279.03,96,Maritime,0.953,0.945,0.698,0.828,0,0.318
NAV_0700,France,China,9.01,4.92,87.53,7.89,8.2,94,43,10,149.65,104,Maritime,6.33,4.53,63.85,7.1,7.45,103,15,24,119.7,102,Maritime,1.423,1.086,1.02,1.25,1,0.511
